0.0475568149638254	0	0	0.0130277365325161	0	0	0	-0.0261281762699228	0	0	0	0	0	0	0.0565871962780637	0	0	0	0	0	0	0	0.0358323950935245	0	-0.0670576071685252	-0.0330724014180439	0.0466089267929951	0	0	0	0	0	0	0	0	0	0	0.00150116522439979	0	0	0	0	0	0	0	-0.0603499590327487	0	0.0186425842080009	0	-0.0515989716938303	0	0	0	0	0	0	-0.0190559634623601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182265295041197	0	0	-0.0523971547613093	0	0	0	0	0	0	0	0.019771376672489	0	0	0	0	0	-0.00200378061260164	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0472840153371365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0651268687465554	0	0	0	0	0	0	0	-0.0601376845787776	0	0	0	0	0	0	0	0	0	0	0	-0.0314791392249422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884542102864902
0	0	0	-0.00818595809737492	0	0	0.100910591732759	0	0	0	-0.0304929725626281	0.0305362371938107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0774990374314567	0	0	0	0	0	0	0.0278796603449027	0	0	0	0	0	0.03019788184892	0.104341748272855	0	0	0	0	0.00313538441157748	0	0	0	0	0	0	0.185267341783057	0	0	0	0	0.00948209743434834	0	0.007618496194696	0	0	0	-0.075365654497985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714156854446697	0	0	0	0	0	0	0	0	0.0156188689553586	0	0	0	0.0502025462915575	0	0	0	0	0	0	0	0	0	0	-0.195646708973809	0.125565410812369	0.0652005632223962	0	0	0	0	0.0547995974585231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153564110400707	0	0	0	0.00732504005126357	0	0	0	1.07049635328667	0
0	0	0	0	0	-0.000748790021421612	0	-0.0406425952938666	0	0	0	0	0	0	0	0	0	0	0.000500305718846277	0	0.0230352762816276	0	0	0	0	0	0.0726784907153974	0	0	0	0	0	0	0	0	-0.00265499763119443	0	0	0	0	0	0	0	0	0	0	0	0	-0.116829426130875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00369818056240626	0	0	0	0	-0.0270392713436498	-0.00437375306813064	-0.00996561795944148	0	-0.0263825927460296	-0.0331009672401576	0	-0.0407129229597475	0	0	0	0	0	0	-0.0139069963690503	0	0	0	0	0	0	0	0	0	-0.0307259327658037	0	0	0	0	0	0	0	0	-0.00800884251457382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.102142829338736	0	0	0	0	0	0	0	0	0	-0.00813225736084705	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887235264831902	0	0
0	0	-0.0970236905437949	0	0	0	0	0	-0.0811566438099292	0	0	0	0	0	0	0	0	0.0341553108585949	0	0	0	0	0	0	0	0	0.0626954103509715	0	0	0	0	0	0	0	0	0	-0.0780180838675046	0	0	0	0	0	-0.00968422560135602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0717752051713971	0	-0.0479264278980146	0	0	0	0	0	0	0	0	-0.130366465624063	0	0	0	0	0	0	0	0	0	-0.0398798764205574	0	0	0	0	0	-0.020952948341794	0	0	-0.0690545216046426	0	0	0	-0.0546826540862625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829896346970648	0	0	0	0.0217136308225747	0	0	0	0	0	0	0	-0.0573058643513462	0	0	0	0	-0.0344713294696355	-0.0373241781498196	0.0657688223444803	0	0	0	0.0407316325812079	0	0	0	0	0	0	-0.0755703707906747	-0.00484757736597095	0	0	0	0	0	0	0	0	0	0	0	-0.064922301900905	0	0	0	0.981932588183618	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0245581694050679	0	0	0	0	0	0	0	0	0	0	0	0	-0.0277062563759185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176957858808732	0	0	0	-0.0444071157111572	0	0	0	0	0	0	0	0	0	0	0.00663372395693822	0	-0.0478867077849141	0	0	0	0	0	0	0	0	0	0	0	0	-0.0015166172768567	0	0	0	0	0	0	0	0	0	0	0.0123089690042309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136139486534008	0	0	0	0	0	0	0	0	-0.0672930993132149	0	0.875031517909576	0	0	0	0
0	0	-0.00976834347309481	0	0.0427648175478274	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00518716517261154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.315810908093927	-0.00512669712660436	0	0	0	0	0	-0.0257550854945349	0	0	0	0	0	0	0	0	0	0	0	0	-0.0235656057403902	0.0304813433335562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012095836081854	0	0	0	0	0.0219906134771514	0	0.0747874084085621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194124200694788	0	0	0	0	0	0	0	0	0	0	-0.00403616531023514	-0.0092797304767187	0	0	0	0.961014392474324	0	0	0	0.00732540879793754	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00516299918772569	0	0	0	0.0850212533988912	0	0	0	0	0	0	0	0	0	0	0	0.0355849746544968	0	0	0	0	0	0	0	0	-0.0328938214041891	0	0.0142135988343001	0	0	0	0.0649833797818609	0	0	0	0	0	0	0	0	0.0109086262380621	0	0	0	-0.0097901383208124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00130449016374815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0908828820928437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0290240041047653	0.0871519979615752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0709218752656392	-0.0423148051377273	0.13838313459295	0	0	0	0	0	0	0	0	0.922829563680134	0	-0.0672931825993373	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0140853414303167	0	0.0169514875206734	-0.0194640671978283	0	0	0	0	0	0	0.00537885855255296	0.0256963979221834	0	0	0	-0.0101530693807592	0	0	0	0	0	0	0	0	0	0	-0.00466401344350406	0	0	0	0	0	0	0	0	0	0.0211243822972939	0	0	0	0	0	0	-0.0233727862024679	0	0	0	0.0273037941642679	-0.0365274363558952	0.0713339700652774	0	0.0349190117192096	-0.00922460187049004	0	0	0	0	-0.0410322352953118	0	0	0	0	0	0	-0.0311515499298347	0	0.0432379046601504	0	-0.0305879921898265	0.00489973671780484	0	0	0	0	0	0	0	0	-0.0190846545983531	0	0	0	0	0	0	0	0	0	0	0.0118025256943305	0	0	0	0	0	0	-0.0736411189712495	0.0143863039131851	0	0	0	-0.103700491123898	0	0	0	0.0356598260576179	0	0	0	0	0	0	0	-0.0189581823533012	0	0.0175077059332338	0	0	0	0	-0.0878081103990834	0	0.00767375556204691	0	0	0	0	0	-0.0187902483309068	-0.0802797845764687	0	0	0.931226956779789	0	0	0	-0.064921844748158	0	0	0
0	0	0	0.0220573673709946	0	0	-0.00493325446656092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0812955353011148	0	-0.0725151809295699	0	0	0	0	0	-0.0248362209102453	0	0	0	-0.019889572878252	0	0	0	0	-0.0442590992515094	0	0	0	0	0	0	0	0	-0.0051254494020552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0212890985156783	0	0	0	0	0	0	0	0	0	0	0	0	-0.126323337018068	-0.00140996314554323	0.0414149145913189	0.0294991530950079	-0.00752095007842126	0	0	0	0	-0.0291800847035925	0	0	0	0	0	0	0	0	0	-0.042829463018934	0	0	-0.0443271093030997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0193544294083557	0	0	0	-0.116292610950821	0	0	0	0	0	0	0	0	0.902070322721278	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-0.0943912599236293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0137461943810665	0	-0.0670522442634425	0	0	0	0	0	-0.0742941721644788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0462398281177131	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110314525758493	0	0	0	0	0	0	0	0	-0.0362722825144301	0	0	0	0	0	0	-0.0346488377731081	0	0	0	0	0	0	0	0	0	0	0	-0.081790433732563	0	0	-0.0146747079891496	-0.0215028045594905	0	0	0	0	0	0	0.0540856407238745	0	0	0	0	0	0	0	0	-0.0144798084803747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0482814373745019	0	0	0	0.0592082739360041	0	-0.00169892235084169	0	0	0	0	0	0	0.891106463078938	0	0	0	-0.00927974002640498	0	0	0	0.015355877823146	0
